lon,lat,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
2.3488,48.8534,5,1535.42,84.04,41.13,0,10.37,91.03,99.6,2.85,1639540800
2.3488,48.8534,5,1588.82,89.41,38.73,0,11.56,94.44,102.66,3.26,1639544400
2.3488,48.8534,5,2162.93,135.9,42.16,0,19.79,134.01,144.9,6.02,1639548000
2.3488,48.8534,5,2616.88,177.03,45.93,0,24.8,167.75,180.97,7.54,1639551600
2.3488,48.8534,5,2857.21,202.06,47.98,0,26.94,185.39,200.12,8.04,1639555200
2.3488,48.8534,5,2910.61,209.21,48.67,0.05,27.89,190.73,206.62,8.23,1639558800
2.3488,48.8534,5,1949.31,126.96,45.93,0.44,21.46,115.94,129.16,6.33,1639562400
2.3488,48.8534,5,1575.47,98.35,45.93,1.11,19.79,89,101.63,5.89,1639566000
2.3488,48.8534,5,1495.36,93.88,46.61,1.61,20.98,81.34,93.84,6.33,1639569600
2.3488,48.8534,5,1976.01,132.32,52.78,1.4,28.37,112.47,127.41,9.12,1639573200
2.3488,48.8534,5,2937.32,214.58,62.38,0.82,45.3,182.06,203.05,16.09,1639576800
2.3488,48.8534,5,3791.81,289.68,75.4,0.36,70.57,248.46,275.27,27.11,1639580400
2.3488,48.8534,5,5233.76,418.42,95.96,0.03,105.86,364.84,398.4,42.05,1639584000
2.3488,48.8534,5,7476.81,622.27,122.01,0,129.7,552.57,594.98,52.69,1639587600
2.3488,48.8534,5,10040.28,836.85,148.06,0,117.3,757.4,809.12,45.6,1639591200
2.3488,48.8534,5,11428.83,929.83,161.77,0,82.02,861.89,918.73,29.13,1639594800
2.3488,48.8534,5,10894.78,872.61,154.91,0,65.8,820,874.06,25.08,1639598400
2.3488,48.8534,5,9185.79,722.41,132.98,0,56.74,689.31,727.53,23.05,1639602000
2.3488,48.8534,5,6568.91,500.68,98.71,0,41.01,484.33,508.58,17.23,1639605600
2.3488,48.8534,5,4592.9,343.32,71.97,0,24.08,331.39,345.27,9.63,1639609200
2.3488,48.8534,5,3311.16,239.61,52.09,0,15.74,234.56,242.61,5.89,1639612800
2.3488,48.8534,5,2696.99,193.12,41.81,0,13.47,188.85,194.22,4.81,1639616400
2.3488,48.8534,5,2590.18,185.97,37.36,0,14.54,178.71,184.02,5.07,1639620000
2.3488,48.8534,5,2777.1,205.64,37.01,0,16.93,195.47,201.89,6.08,1639623600
2.3488,48.8534,5,3311.16,253.92,40.1,0,18.6,239.65,248.17,7.47,1639627200
2.3488,48.8534,5,3845.21,300.41,43.53,0,19.07,287.11,299.59,8.49,1639630800
2.3488,48.8534,5,4646.3,361.2,51.41,0,26.94,348.91,367.09,11.15,1639634400
2.3488,48.8534,5,4753.11,357.63,59.63,0,31.47,345.14,366.12,11.4,1639638000
2.3488,48.8534,5,4379.27,314.71,65.12,0,32.9,305.42,326.64,10.77,1639641600
2.3488,48.8534,5,3738.4,253.92,65.8,0.03,31.47,248.23,267.36,10.01,1639645200
2.3488,48.8534,5,2349.85,134.11,61.01,0.28,23.6,141.45,154.29,7.73,1639648800
2.3488,48.8534,5,1455.31,70.63,53.47,0.87,17.64,78.02,86.45,6.65,1639652400
2.3488,48.8534,4,934.6,36.66,42.5,1.92,13.11,43.28,48.85,5.83,1639656000
2.3488,48.8534,4,600.81,10.06,39.41,9.57,9.54,25.09,28.43,3.77,1639659600
2.3488,48.8534,3,580.79,8.94,36.67,11.35,9.3,24.24,27.32,3.55,1639663200
2.3488,48.8534,4,587.46,9.39,37.36,7.69,9.06,25.02,28.16,3.64,1639666800
2.3488,48.8534,4,647.54,13.3,40.1,1.48,9.42,28.5,31.97,3.89,1639670400
2.3488,48.8534,4,781.06,26.15,39.76,0.05,10.61,36.6,40.78,4.31,1639674000
2.3488,48.8534,4,974.66,40.68,40.44,0,12.76,48.6,53.78,4.94,1639677600
2.3488,48.8534,5,1081.47,46.04,40.1,0,13.47,55.37,61.14,5.13,1639681200
2.3488,48.8534,5,1028.06,41.57,38.39,0,12.52,52.62,58.21,4.81,1639684800
2.3488,48.8534,4,974.66,37.1,37.36,0.01,11.56,49.55,54.76,4.56,1639688400
2.3488,48.8534,4,847.82,27.94,35.3,0.03,9.42,42.01,46.4,3.77,1639692000
2.3488,48.8534,4,600.81,12.07,31.53,0.62,5.66,29.49,32.53,2.63,1639695600
2.3488,48.8534,4,494,5.92,27.76,1.9,4.35,25.9,28.39,2.25,1639699200
2.3488,48.8534,4,473.98,5.31,25.36,1.97,4.05,27.12,29.49,2.09,1639702800
2.3488,48.8534,4,453.95,5.2,23.99,1.9,3.93,27.68,30.01,1.95,1639706400
2.3488,48.8534,4,433.92,4.19,23.31,2.66,3.78,26.77,29.05,1.77,1639710000
2.3488,48.8534,4,427.25,3.46,23.65,3.71,3.87,26.2,28.49,1.69,1639713600
2.3488,48.8534,4,487.33,5.98,26.39,2.21,4.89,29.47,32.1,1.95,1639717200
2.3488,48.8534,4,754.36,24.59,31.53,0.14,9.18,44.95,49.08,3.32,1639720800
2.3488,48.8534,5,961.3,39.79,35.64,0,12.04,56.03,61.25,4.18,1639724400
2.3488,48.8534,5,947.95,37.55,37.7,0.01,12.16,54.29,59.44,4.02,1639728000
2.3488,48.8534,4,821.11,27.94,37.01,0.79,10.97,47.29,51.73,3.48,1639731600
2.3488,48.8534,4,594.14,13.41,31.87,6.44,8.23,34.11,37.15,2.15,1639735200
2.3488,48.8534,4,494,8.72,27.76,12.16,6.79,26.6,28.91,1.76,1639738800
2.3488,48.8534,3,440.6,5.59,25.7,16.45,5.78,21.16,22.99,1.63,1639742400
2.3488,48.8534,2,423.91,4.41,26.05,20.03,5.36,17.89,19.53,1.69,1639746000
2.3488,48.8534,2,433.92,4.75,27.08,21.82,5.42,16.61,18.3,1.96,1639749600
2.3488,48.8534,2,447.27,3.74,30.5,20.92,5.3,16.04,17.74,2.15,1639753200
2.3488,48.8534,2,480.65,1.98,38.39,13.59,5.6,17.42,19.31,2.44,1639756800
2.3488,48.8534,3,547.41,4.47,44.55,5.5,6.44,21.71,24.05,2.63,1639760400
2.3488,48.8534,4,654.22,11.51,46.61,1.23,7.75,28.3,31.32,2.94,1639764000
2.3488,48.8534,4,714.3,16.09,45.24,0.43,8.34,32.11,35.5,3.07,1639767600
2.3488,48.8534,4,714.3,15.65,43.87,0.44,8.23,32.69,36.14,2.91,1639771200
2.3488,48.8534,4,714.3,14.31,44.55,0.6,8.11,33.26,36.73,2.82,1639774800
2.3488,48.8534,4,640.87,8.27,43.87,2.19,6.91,28.76,31.84,2.31,1639778400
2.3488,48.8534,2,480.65,1.15,34.27,14.48,4.35,19.42,21.6,1.49,1639782000
2.3488,48.8534,2,400.54,0.12,23.31,29.68,3.01,14.11,15.72,1.16,1639785600
2.3488,48.8534,2,380.52,0.06,20.05,35.05,2.77,12.62,14.05,1.11,1639789200
2.3488,48.8534,2,380.52,0.06,19.19,36.12,2.83,12.22,13.6,1.2,1639792800
2.3488,48.8534,2,383.85,0.07,19.02,34.69,2.92,12.44,13.81,1.31,1639796400
2.3488,48.8534,2,387.19,0.1,19.36,31.83,3.04,13.32,14.71,1.46,1639800000
2.3488,48.8534,2,400.54,0.23,21.76,26.11,3.49,15.68,17.18,1.54,1639803600
2.3488,48.8534,3,494,1.69,31.87,12.34,5.36,22.26,24.28,1.98,1639807200
2.3488,48.8534,3,527.38,3.41,34.27,7.06,6.02,24.73,26.92,1.99,1639810800
2.3488,48.8534,4,567.44,6.59,35.99,3,6.79,27.61,30.25,2.28,1639814400
2.3488,48.8534,4,600.81,10.95,34.27,2.95,7.33,29.9,32.89,2.56,1639818000
2.3488,48.8534,4,580.79,14.98,28.1,8.94,7.09,28.91,31.88,2.53,1639821600
2.3488,48.8534,4,547.41,15.87,23.65,12.87,6.56,26.5,29.24,2.6,1639825200
2.3488,48.8534,3,514.03,15.42,21.59,15.02,6.26,24.57,27.08,2.82,1639828800
2.3488,48.8534,4,534.06,16.54,22.96,14.13,6.85,25.16,27.71,3.29,1639832400
2.3488,48.8534,4,554.08,16.76,25.36,11.35,6.97,25.65,28.25,3.48,1639836000
2.3488,48.8534,3,547.41,13.3,28.79,7.87,6.62,24.09,26.6,3.36,1639839600
2.3488,48.8534,3,554.08,8.83,34.96,2.75,6.5,22.57,25.02,3.32,1639843200
2.3488,48.8534,3,594.14,9.72,37.7,1.31,6.85,23.03,25.64,3.45,1639846800
2.3488,48.8534,4,674.25,13.75,39.41,0.65,7.75,26.52,29.56,3.74,1639850400
2.3488,48.8534,4,694.27,14.31,38.39,0.56,7.75,27.14,30.35,3.7,1639854000
2.3488,48.8534,3,640.87,10.39,36.67,1.24,6.91,23.75,26.72,3.32,1639857600
2.3488,48.8534,3,587.46,5.48,35.99,4.11,6.14,20.18,22.84,2.88,1639861200
2.3488,48.8534,2,473.98,0.75,29.82,18.78,4.53,14.42,16.41,1.99,1639864800
2.3488,48.8534,1,367.16,0.05,18.85,36.48,2.86,9.55,10.9,1.38,1639868400
2.3488,48.8534,1,330.45,0.02,14.91,42.92,2.41,8.23,9.33,1.28,1639872000
2.3488,48.8534,1,323.77,0.01,13.71,45.06,2.32,8.19,9.21,1.27,1639875600
2.3488,48.8534,1,317.1,0.01,12.85,47.92,2.24,8.04,8.94,1.2,1639879200
2.3488,48.8534,1,310.42,0.01,11.82,50.78,2.15,7.81,8.61,1.14,1639882800
2.3488,48.8534,1,307.08,0.01,11.82,52.93,2.21,7.7,8.43,1.19,1639886400
2.3488,48.8534,1,323.77,0.01,13.71,51.5,2.56,8.21,8.99,1.3,1639890000
2.3488,48.8534,2,410.56,0.08,23.65,39.7,4.23,12.81,14.04,1.77,1639893600
2.3488,48.8534,2,460.62,0.25,29.82,30.04,5.25,16.63,18.19,1.98,1639897200
2.3488,48.8534,2,467.3,0.37,30.85,26.11,5.6,18.22,19.9,1.93,1639900800
2.3488,48.8534,2,460.62,0.51,30.16,24.32,5.78,19.16,20.89,1.84,1639904400
2.3488,48.8534,2,433.92,0.8,27.76,25.39,5.42,18.48,20.09,1.61,1639908000
2.3488,48.8534,2,410.56,1.17,25.36,27.89,5.13,17.66,19.09,1.54,1639911600
2.3488,48.8534,2,400.54,1.58,24.68,29.33,4.89,17.22,18.51,1.61,1639915200
2.3488,48.8534,2,417.23,2.26,27.08,27.89,5.13,17.56,18.92,1.93,1639918800
2.3488,48.8534,2,433.92,1.87,30.5,26.11,5.19,17.7,19.15,2.18,1639922400
2.3488,48.8534,2,433.92,0.91,32.22,27.54,4.95,16.57,18.05,2.31,1639926000
2.3488,48.8534,2,453.95,0.31,35.3,28.25,5.07,15.66,17.25,2.56,1639929600
2.3488,48.8534,2,514.03,0.46,41.47,23.96,6.02,17.29,19.23,2.98,1639933200
2.3488,48.8534,3,620.84,1.51,50.04,15.02,7.75,22.41,25.01,3.61,1639936800
2.3488,48.8534,4,694.27,2.82,52.78,9.3,8.82,26.31,29.35,3.93,1639940400
2.3488,48.8534,4,674.25,2.29,49.35,10.46,8.46,25.57,28.51,3.64,1639944000
2.3488,48.8534,3,647.54,1.82,46.61,11.98,8.11,24.92,27.71,3.32,1639947600
2.3488,48.8534,3,574.11,0.91,39.76,16.27,7.03,21.9,24.09,2.56,1639951200
2.3488,48.8534,2,453.95,0.19,27.76,25.03,5.01,17,18.48,1.76,1639954800
2.3488,48.8534,2,433.92,0.25,26.05,23.6,4.89,16.75,18.18,1.71,1639958400
2.3488,48.8534,2,427.25,0.25,25.7,23.25,4.89,16.18,17.64,1.73,1639962000
2.3488,48.8534,2,403.88,0.15,23.65,28.25,4.71,14.23,15.66,1.65,1639965600
2.3488,48.8534,2,383.85,0.09,22.28,32.9,4.53,13.11,14.49,1.47,1639969200
2.3488,48.8534,2,373.84,0.07,22.62,34.69,4.59,13.29,14.75,1.38,1639972800
2.3488,48.8534,2,387.19,0.1,25.02,33.26,4.95,14.36,15.93,1.47,1639976400
2.3488,48.8534,2,494,0.67,36.67,21.46,6.74,19.4,21.56,2.18,1639980000
2.3488,48.8534,3,534.06,1.29,40.78,16.27,7.21,20.69,22.95,2.44,1639983600
2.3488,48.8534,3,534.06,1.44,40.44,15.2,7.27,20.1,22.43,2.5,1639987200
2.3488,48.8534,2,520.71,1.26,38.04,17.17,7.15,19.13,21.45,2.44,1639990800
2.3488,48.8534,2,473.98,1.12,32.56,25.03,6.26,16.44,18.6,2.18,1639994400
2.3488,48.8534,2,420.57,1.37,26.39,36.12,5.36,13.43,15.37,2.09,1639998000
2.3488,48.8534,2,387.19,1.61,21.93,45.78,4.71,10.5,12.2,2.12,1640001600
2.3488,48.8534,1,393.87,1.87,22.62,49.35,5.07,9.77,11.53,2.37,1640005200
2.3488,48.8534,2,410.56,1.47,26.05,48.64,5.54,10.19,12.15,2.72,1640008800
2.3488,48.8534,2,427.25,0.75,29.47,46.49,5.84,10.84,13,3.01,1640012400
2.3488,48.8534,2,527.38,0.45,42.5,31.47,7.51,15.81,18.63,4.18,1640016000
2.3488,48.8534,3,680.92,3.32,56.89,10.01,9.78,24.46,28.27,5.38,1640019600
2.3488,48.8534,4,881.2,16.32,58.95,0.95,12.64,36.31,41.39,6.33,1640023200
2.3488,48.8534,5,1188.28,41.57,56.89,0.02,16.45,56.07,62.91,7.28,1640026800
2.3488,48.8534,5,1562.12,67.06,61.69,0,19.07,80.65,89.49,7.73,1640030400
2.3488,48.8534,5,1869.2,86.72,66.49,0,20.74,101.31,111.66,7.66,1640034000
2.3488,48.8534,5,1789.09,82.25,64.43,0,17.64,95.98,106.11,6.46,1640037600
2.3488,48.8534,5,1174.93,42.47,53.47,0.01,9.54,56.42,63.61,4.02,1640041200
2.3488,48.8534,4,734.33,16.99,40.78,0.28,5.6,30.71,35.86,2.82,1640044800
2.3488,48.8534,3,587.46,8.27,35.3,1.25,4.65,23.76,28.13,2.28,1640048400
2.3488,48.8534,3,580.79,7.71,34.62,1.41,4.65,24.33,28.5,2.25,1640052000
2.3488,48.8534,4,594.14,8.38,34.62,1.21,6.02,25.51,29.66,3.83,1640055600
2.3488,48.8534,4,614.17,9.83,34.62,0.88,7.51,27.18,31.4,6.59,1640059200
2.3488,48.8534,4,700.95,16.54,35.3,0.28,10.01,33.21,37.9,9.5,1640062800
2.3488,48.8534,5,1121.52,47.83,39.76,0.01,19.07,62.17,69.11,14.19,1640066400
2.3488,48.8534,5,1508.71,76,47.3,0,26.94,88.89,97.89,17.73,1640070000
2.3488,48.8534,5,1642.23,86.72,52.09,0,30.04,99.41,109.25,19,1640073600
2.3488,48.8534,5,1615.52,83.15,52.78,0.51,30.04,96.64,106.39,18.75,1640077200
2.3488,48.8534,5,1255.04,59.01,45.24,3.89,23.84,72.23,80.27,14.31,1640080800
2.3488,48.8534,5,1014.71,43.81,39.41,8.23,15.97,55.23,62.07,7.09,1640084400
2.3488,48.8534,4,841.14,32.63,35.3,12.52,13.47,43.41,49.26,5.38,1640088000
2.3488,48.8534,4,727.65,24.81,35.3,16.63,12.87,36.64,41.75,4.94,1640091600
2.3488,48.8534,4,807.76,29.5,39.76,13.77,13.83,41.53,46.98,5.19,1640095200
2.3488,48.8534,4,881.2,33.08,44.55,9.12,14.07,45.8,51.63,5.38,1640098800
2.3488,48.8534,5,1028.06,41.57,50.72,2.48,14.66,54.25,60.66,5.83,1640102400
2.3488,48.8534,5,1241.68,56.33,54.15,0.05,14.9,67.39,74.56,5.95,1640106000
2.3488,48.8534,5,1455.31,69.74,56.21,0,20.5,82.71,90.88,10.26,1640109600
2.3488,48.8534,5,1522.06,69.74,56.89,0,24.8,87.24,95.71,16.09,1640113200
2.3488,48.8534,5,1441.96,62.58,54.84,0,24.08,82.05,90.25,16.72,1640116800
2.3488,48.8534,5,1361.85,56.77,53.47,0,23.13,76.96,84.71,15.71,1640120400
2.3488,48.8534,5,1214.98,47.39,51.41,0,20.27,67.25,74.23,13.3,1640124000
2.3488,48.8534,4,934.6,29.95,46.61,0.03,14.42,48.48,53.92,9.5,1640127600
2.3488,48.8534,4,774.38,21.01,41.81,0.1,11.44,38.7,43.26,7.35,1640131200
2.3488,48.8534,4,741,19,39.41,0.14,10.85,37.27,41.61,6.9,1640134800
2.3488,48.8534,4,714.3,17.66,38.04,0.17,10.37,36.4,40.56,6.78,1640138400
2.3488,48.8534,4,687.6,16.32,37.01,0.19,10.01,35.66,39.7,6.84,1640142000
2.3488,48.8534,4,680.92,16.32,35.99,0.17,9.89,35.69,39.69,7.09,1640145600
2.3488,48.8534,4,720.98,20.12,36.33,0.09,11.09,39.34,43.64,7.92,1640149200
2.3488,48.8534,5,1014.71,42.47,39.07,0,17.4,59.8,65.77,11.15,1640152800
2.3488,48.8534,5,1214.98,59.01,42.84,0,21.93,74.49,81.79,13.43,1640156400
2.3488,48.8534,5,1241.68,61.69,43.87,0,22.65,76.44,84.12,13.93,1640160000
2.3488,48.8534,5,1121.52,53.2,41.47,0.66,20.5,68.43,75.57,12.67,1640163600
2.3488,48.8534,4,807.76,29.5,32.9,5.99,14.07,46.43,51.62,9.12,1640167200
2.3488,48.8534,4,687.6,22.13,28.1,12.7,11.8,39.75,44.11,7.73,1640170800
2.3488,48.8534,4,627.52,18.78,26.05,18.24,9.18,37.16,41.17,5,1640174400
2.3488,48.8534,4,660.9,19.67,30.5,16.09,9.54,40.19,44.5,4.43,1640178000
2.3488,48.8534,4,714.3,21.68,34.96,11.18,9.54,44.53,49.26,3.8,1640181600
2.3488,48.8534,4,734.33,20.56,39.76,5.63,8.94,46.13,50.82,3.36,1640185200
2.3488,48.8534,5,801.09,25.26,44.55,0.39,9.3,51.02,55.91,3.29,1640188800
2.3488,48.8534,5,947.95,36.66,46.61,0.01,10.25,60.8,66.69,3.42,1640192400
2.3488,48.8534,5,1134.87,48.28,49.35,0,14.42,74.81,82.34,5.83,1640196000
2.3488,48.8534,5,1241.68,53.2,50.04,0,18.84,83.66,92.4,9.12,1640199600
2.3488,48.8534,5,1241.68,50.96,48.67,0,18.84,84.91,93.99,9.75,1640203200
2.3488,48.8534,5,1228.33,49.62,47.3,0,18.6,85.29,94.47,9.88,1640206800
2.3488,48.8534,5,1094.82,40.23,44.55,0,15.5,76.5,84.96,8.61,1640210400
2.3488,48.8534,5,841.14,23.25,40.44,0.04,10.25,58.66,65.11,6.21,1640214000
2.3488,48.8534,4,707.63,14.98,35.99,0.18,7.99,49.18,54.26,5.07,1640217600
2.3488,48.8534,4,667.57,12.63,32.9,0.32,7.33,45.62,50.22,4.94,1640221200
2.3488,48.8534,4,634.19,10.62,31.19,0.56,6.85,42.66,47.08,5.07,1640224800
2.3488,48.8534,4,607.49,8.61,30.16,0.98,6.44,39.85,44.03,5,1640228400
2.3488,48.8534,4,587.46,7.49,29.47,1.39,6.26,37.15,41.15,4.75,1640232000
2.3488,48.8534,4,600.81,8.38,29.82,1.41,6.85,35.84,40.03,4.75,1640235600
2.3488,48.8534,4,754.36,19.45,33.93,0.29,7.99,43.84,49.44,3.17,1640239200
2.3488,48.8534,4,821.11,25.93,36.67,0.08,8.94,45.07,51.99,2.79,1640242800
2.3488,48.8534,4,834.47,27.72,38.73,0.06,9.54,42.04,49.7,2.82,1640246400
2.3488,48.8534,4,781.06,22.58,39.76,0.69,9.3,35.46,43.01,2.75,1640250000
2.3488,48.8534,4,654.22,13.19,34.62,7.42,7.75,25.14,31.47,2.28,1640253600
2.3488,48.8534,2,567.44,10.06,27.42,18.06,6.85,19.61,24.86,2.12,1640257200
2.3488,48.8534,2,514.03,8.83,21.93,25.39,6.08,16.57,21.02,2.09,1640260800
2.3488,48.8534,2,480.65,6.98,20.73,27.54,5.54,15.05,18.84,2.01,1640264400
2.3488,48.8534,2,487.33,5.09,24.33,22.89,5.48,15.04,18.77,1.9,1640268000
2.3488,48.8534,2,487.33,2.49,28.79,17.7,5.3,14.66,18.31,1.74,1640271600
2.3488,48.8534,2,507.35,1.66,33.59,12.7,5.54,15.72,19.44,1.71,1640275200
2.3488,48.8534,2,560.76,3.1,37.36,7.96,6.14,18.61,22.82,1.88,1640278800
2.3488,48.8534,3,640.87,6.59,40.1,3.58,7.33,23.59,28.77,2.28,1640282400
2.3488,48.8534,4,700.95,10.17,40.44,1.61,8.11,27.21,32.51,2.37,1640286000
2.3488,48.8534,4,687.6,8.83,39.07,1.99,7.63,26.26,31.05,2.18,1640289600
2.3488,48.8534,4,660.9,7.15,38.39,2.91,7.27,25.14,29.64,2.06,1640293200
2.3488,48.8534,3,587.46,3.97,34.96,5.63,6.02,21.48,26.02,1.8,1640296800
2.3488,48.8534,2,473.98,1.02,26.39,13.23,4.05,15.41,19.35,1.19,1640300400
2.3488,48.8534,2,433.92,0.62,22.96,16.27,3.52,13.52,16.75,1.04,1640304000
2.3488,48.8534,2,440.6,0.84,23.31,13.59,3.61,13.95,16.82,1.04,1640307600
